scan_id,timestamp,lat,lon,ssid,mac,rssi
396,2026-03-14 22:54:06,35.51392,11.03538,ooredoo-441262,98:A9:42:44:12:63,-90
396,2026-03-14 22:54:06,35.51392,11.03538,Bannour Gri,98:A9:42:5D:80:A2,-87
395,2026-03-14 22:53:58,35.51394,11.03532,Bannour Gri,98:A9:42:5D:80:A2,-87
395,2026-03-14 22:53:58,35.51394,11.03532,ooredoo-5D8093,98:A9:42:5D:80:94,-82
395,2026-03-14 22:53:58,35.51394,11.03532,ooredoo-441262,98:A9:42:44:12:63,-87
395,2026-03-14 22:53:58,35.51394,11.03532,ooredoo-8BCBFA,98:A9:42:8B:CB:FB,-91
394,2026-03-14 22:53:51,35.51394,11.03534,ooredoo-5D8093,98:A9:42:5D:80:94,-82
394,2026-03-14 22:53:51,35.51394,11.03534,ooredoo-441EC8,98:A9:42:44:1E:C9,-89
394,2026-03-14 22:53:51,35.51394,11.03534,Bannour Gri,98:A9:42:5D:80:A2,-87
393,2026-03-14 22:53:43,35.51393,11.03535,Bannour Gri,98:A9:42:5D:80:A2,-87
393,2026-03-14 22:53:43,35.51393,11.03535,ooredoo-5D8093,98:A9:42:5D:80:94,-82
393,2026-03-14 22:53:43,35.51393,11.03535,ooredoo-8BCBFA,98:A9:42:8B:CB:FB,-91
393,2026-03-14 22:53:43,35.51393,11.03535,ooredoo-441EC8,98:A9:42:44:1E:C9,-89
392,2026-03-14 22:53:36,35.51404,11.03539,Bannour Gri,98:A9:42:5D:80:A2,-87
392,2026-03-14 22:53:36,35.51404,11.03539,ooredoo-5D8093,98:A9:42:5D:80:94,-82
392,2026-03-14 22:53:36,35.51404,11.03539,ooredoo-8BCBFA,98:A9:42:8B:CB:FB,-91
391,2026-03-14 22:53:28,35.51402,11.03533,ooredoo-8BCBFA,98:A9:42:8B:CB:FB,-91
391,2026-03-14 22:53:28,35.51402,11.03533,ooredoo-waz,98:A9:42:5D:8D:A8,-72
391,2026-03-14 22:53:28,35.51402,11.03533,ooredoo-441EC8,98:A9:42:44:1E:C9,-89
391,2026-03-14 22:53:28,35.51402,11.03533,Bannour Gri,98:A9:42:5D:80:A2,-87
390,2026-03-14 22:53:21,35.51408,11.03539,ooredoo-waz,98:A9:42:5D:8D:A8,-72
390,2026-03-14 22:53:21,35.51408,11.03539,Ooredoo-X17M-E2C68A,FC:3F:FC:E2:C6:8E,-80
390,2026-03-14 22:53:21,35.51408,11.03539,ooredoo-441262,98:A9:42:44:12:63,-87
390,2026-03-14 22:53:21,35.51408,11.03539,Bannour Gri,98:A9:42:5D:80:A2,-87
390,2026-03-14 22:53:21,35.51408,11.03539,ooredoo-441EC8,98:A9:42:44:1E:C9,-89
390,2026-03-14 22:53:21,35.51408,11.03539,ooredoo-8BCBFA,98:A9:42:8B:CB:FB,-91
390,2026-03-14 22:53:21,35.51408,11.03539,ooredoo-6CBE3B,98:A9:42:6C:BE:3C,-91
389,2026-03-14 22:53:13,35.51447,11.03546,Ooredoo-X17M-E2C68A,FC:3F:FC:E2:C6:8E,-89
389,2026-03-14 22:53:13,35.51447,11.03546,ooredoo-441262,98:A9:42:44:12:63,-82
389,2026-03-14 22:53:13,35.51447,11.03546,ooredoo-441EC8,98:A9:42:44:1E:C9,-74
389,2026-03-14 22:53:13,35.51447,11.03546,ooredoo-waz,98:A9:42:5D:8D:A8,-87
389,2026-03-14 22:53:13,35.51447,11.03546,ooredoo-6CBE3B,98:A9:42:6C:BE:3C,-89
388,2026-03-14 22:53:06,35.51445,11.03547,ooredoo-441EC8,98:A9:42:44:1E:C9,-74
388,2026-03-14 22:53:06,35.51445,11.03547,ooredoo-441262,98:A9:42:44:12:63,-82
388,2026-03-14 22:53:06,35.51445,11.03547,ooredoo-waz,98:A9:42:5D:8D:A8,-87
388,2026-03-14 22:53:06,35.51445,11.03547,ooredoo-8BCBFA,98:A9:42:8B:CB:FB,-89
388,2026-03-14 22:53:06,35.51445,11.03547,Ooredoo-X17M-E2C68A,FC:3F:FC:E2:C6:8E,-89
388,2026-03-14 22:53:06,35.51445,11.03547,ooredoo-5D8093,98:A9:42:5D:80:94,-92
387,2026-03-14 22:52:58,35.51447,11.03547,ooredoo-441262,98:A9:42:44:12:63,-82
387,2026-03-14 22:52:58,35.51447,11.03547,ooredoo-441EC8,98:A9:42:44:1E:C9,-74
387,2026-03-14 22:52:58,35.51447,11.03547,ooredoo-8BCBFA,98:A9:42:8B:CB:FB,-89
387,2026-03-14 22:52:58,35.51447,11.03547,Ooredoo-X17M-E2C68A,FC:3F:FC:E2:C6:8E,-89
387,2026-03-14 22:52:58,35.51447,11.03547,Bannour Gri,98:A9:42:5D:80:A2,-92
387,2026-03-14 22:52:58,35.51447,11.03547,Fixbox-7E844C,34:BA:9A:7E:84:4C,-91
387,2026-03-14 22:52:58,35.51447,11.03547,ooredoo-waz,98:A9:42:5D:8D:A8,-87
386,2026-03-14 22:52:51,35.51454,11.03552,ooredoo-441EC8,98:A9:42:44:1E:C9,-74
386,2026-03-14 22:52:51,35.51454,11.03552,ooredoo-441262,98:A9:42:44:12:63,-82
386,2026-03-14 22:52:51,35.51454,11.03552,Fixbox-7E844C,34:BA:9A:7E:84:4C,-91
386,2026-03-14 22:52:51,35.51454,11.03552,ooredoo-8BCBFA,98:A9:42:8B:CB:FB,-89
385,2026-03-14 22:52:43,35.51479,11.03535,ooredoo-441262,98:A9:42:44:12:63,-76
385,2026-03-14 22:52:43,35.51479,11.03535,ooredoo-441EC8,98:A9:42:44:1E:C9,-83
385,2026-03-14 22:52:43,35.51479,11.03535,Fixbox-7E844C,34:BA:9A:7E:84:4C,-88
384,2026-03-14 22:52:35,35.51483,11.03527,ooredoo-441262,98:A9:42:44:12:63,-76
384,2026-03-14 22:52:35,35.51483,11.03527,ooredoo-441EC8,98:A9:42:44:1E:C9,-83
384,2026-03-14 22:52:35,35.51483,11.03527,Fixbox-7E844C,34:BA:9A:7E:84:4C,-88
383,2026-03-14 22:52:28,35.51483,11.03527,ooredoo-441262,98:A9:42:44:12:63,-76
382,2026-03-14 22:52:20,35.51489,11.03523,ooredoo-441262,98:A9:42:44:12:63,-76
382,2026-03-14 22:52:20,35.51489,11.03523,Fixbox-7E844C,34:BA:9A:7E:84:4C,-88
382,2026-03-14 22:52:20,35.51489,11.03523,Ooredoo-DE35,BC:75:74:F2:DE:35,-86
381,2026-03-14 22:52:13,35.51486,11.03525,ooredoo-441262,98:A9:42:44:12:63,-76
381,2026-03-14 22:52:13,35.51486,11.03525,Ooredoo-DE35,BC:75:74:F2:DE:35,-86
381,2026-03-14 22:52:13,35.51486,11.03525,Airbox-5EE2,B0:0A:D5:54:5E:E2,-90
380,2026-03-14 22:52:05,35.51492,11.03522,ooredoo-441262,98:A9:42:44:12:63,-76
380,2026-03-14 22:52:05,35.51492,11.03522,Ooredoo-DE35,BC:75:74:F2:DE:35,-86
380,2026-03-14 22:52:05,35.51492,11.03522,Airbox-5EE2,B0:0A:D5:54:5E:E2,-90
379,2026-03-14 22:51:58,35.51487,11.03523,ooredoo-441262,98:A9:42:44:12:63,-76
379,2026-03-14 22:51:58,35.51487,11.03523,Ooredoo-DE35,BC:75:74:F2:DE:35,-86
379,2026-03-14 22:51:58,35.51487,11.03523,Ooredoo-X17M-E38CE4,FC:3F:FC:E3:8C:E8,-86
378,2026-03-14 22:51:51,35.51506,11.03517,TOPNET_DFZF,40:86:CB:CD:43:F3,-78
378,2026-03-14 22:51:51,35.51506,11.03517,ooredoo-441262,98:A9:42:44:12:63,-78
378,2026-03-14 22:51:51,35.51506,11.03517,Ooredoo-X17M-E38CE4,FC:3F:FC:E3:8C:E8,-90
378,2026-03-14 22:51:51,35.51506,11.03517,Flybox_3D54,F0:D0:8C:5B:3D:54,-88
378,2026-03-14 22:51:51,35.51506,11.03517,Ooredoo-DE35,BC:75:74:F2:DE:35,-86
378,2026-03-14 22:51:51,35.51506,11.03517,Fixbox-7E844C,34:BA:9A:7E:84:4C,-88
377,2026-03-14 22:51:43,35.51524,11.03511,TOPNET_DFZF,40:86:CB:CD:43:F3,-87
377,2026-03-14 22:51:43,35.51524,11.03511,ooredoo-441262,98:A9:42:44:12:63,-86
377,2026-03-14 22:51:43,35.51524,11.03511,Ooredoo-X17M-E38CE4,FC:3F:FC:E3:8C:E8,-86
377,2026-03-14 22:51:43,35.51524,11.03511,Flybox_3D54,F0:D0:8C:5B:3D:54,-87
377,2026-03-14 22:51:43,35.51524,11.03511,Fixbox-7E844C,34:BA:9A:7E:84:4C,-90
376,2026-03-14 22:51:35,35.51524,11.03504,ooredoo-441262,98:A9:42:44:12:63,-86
376,2026-03-14 22:51:35,35.51524,11.03504,TOPNET_DFZF,40:86:CB:CD:43:F3,-87
376,2026-03-14 22:51:35,35.51524,11.03504,Flybox_3D54,F0:D0:8C:5B:3D:54,-87
376,2026-03-14 22:51:35,35.51524,11.03504,Ooredoo-X17M-E38CE4,FC:3F:FC:E3:8C:E8,-86
375,2026-03-14 22:51:28,35.51529,11.03497,Flybox_3D54,F0:D0:8C:5B:3D:54,-88
375,2026-03-14 22:51:28,35.51529,11.03497,TOPNET_DFZF,40:86:CB:CD:43:F3,-87
375,2026-03-14 22:51:28,35.51529,11.03497,Wifi_SRZLHSCLYA,68:67:25:CF:9F:B7,-89
374,2026-03-14 22:51:20,35.5152,11.03505,ooredoo-441262,98:A9:42:44:12:63,-86
374,2026-03-14 22:51:20,35.5152,11.03505,Ooredoo-X17M-E38CE4,FC:3F:FC:E3:8C:E8,-86
374,2026-03-14 22:51:20,35.5152,11.03505,TOPNET_DFZF,40:86:CB:CD:43:F3,-87
373,2026-03-14 22:51:13,35.51555,11.03487,Wifi_SRZLHSCLYA,68:67:25:CF:9F:B7,-91
372,2026-03-14 22:51:05,35.51562,11.03489,D-Link_DAP-1360,1C:5F:2B:9F:39:DE,-76
371,2026-03-14 22:50:58,35.51562,11.03481,D-Link_DAP-1360,1C:5F:2B:9F:39:DE,-76
371,2026-03-14 22:50:58,35.51562,11.03481,ooredoo-8BAA76,98:A9:42:8B:AA:77,-79
370,2026-03-14 22:50:51,35.51573,11.03482,ooredoo-8BAA76,98:A9:42:8B:AA:77,-79
370,2026-03-14 22:50:51,35.51573,11.03482,ooredoo-6CCF91,98:A9:42:6C:CF:92,-88
369,2026-03-14 22:50:43,35.51579,11.03473,ooredoo-6CCF91,98:A9:42:6C:CF:92,-88
369,2026-03-14 22:50:43,35.51579,11.03473,ooredoo-8BAA76,98:A9:42:8B:AA:77,-79
368,2026-03-14 22:50:36,35.51595,11.03465,ooredoo-6CCF91,98:A9:42:6C:CF:92,-89
367,2026-03-14 22:50:28,35.51596,11.03462,ooredoo-6CCF91,98:A9:42:6C:CF:92,-88
367,2026-03-14 22:50:28,35.51596,11.03462,ooredoo-8BAA76,98:A9:42:8B:AA:77,-89
366,2026-03-14 22:50:21,35.51607,11.03458,ooredoo-6CCF91,98:A9:42:6C:CF:92,-89
